area_code,area_name,period,indicator,measure,unit,value
E06000007,Warrington,2013,Vehicle miles travelled,Frequency,Miles (million),1589
E06000014,York,2013,Vehicle miles travelled,Frequency,Miles (million),799
E06000055,Bedford,2014,Vehicle miles travelled,Frequency,Miles (million),801
E08000002,Bury,2014,Vehicle miles travelled,Frequency,Miles (million),1068
E06000050,Cheshire West and Chester,2014,Vehicle miles travelled,Frequency,Miles (million),2500
E06000015,Derby,2014,Vehicle miles travelled,Frequency,Miles (million),1074
E92000001,England LA average,2014,Vehicle miles travelled,Frequency,Miles (million),1819
E06000035,Medway,2014,Vehicle miles travelled,Frequency,Miles (million),902
E06000042,Milton Keynes,2014,Vehicle miles travelled,Frequency,Miles (million),1588
E06000031,Peterborough,2014,Vehicle miles travelled,Frequency,Miles (million),1143
E06000038,Reading,2014,Vehicle miles travelled,Frequency,Miles (million),336
E08000029,Solihull,2014,Vehicle miles travelled,Frequency,Miles (million),1495
E06000025,South Gloucestershire,2014,Vehicle miles travelled,Frequency,Miles (million),2450
E08000007,Stockport,2014,Vehicle miles travelled,Frequency,Miles (million),1214
E06000030,Swindon,2014,Vehicle miles travelled,Frequency,Miles (million),1277
E06000034,Thurrock,2014,Vehicle miles travelled,Frequency,Miles (million),1044
E08000009,Trafford,2014,Vehicle miles travelled,Frequency,Miles (million),992
E06000007,Warrington,2014,Vehicle miles travelled,Frequency,Miles (million),1638
E06000014,York,2014,Vehicle miles travelled,Frequency,Miles (million),831
E06000055,Bedford,2015,Vehicle miles travelled,Frequency,Miles (million),828
E08000002,Bury,2015,Vehicle miles travelled,Frequency,Miles (million),1076
E06000050,Cheshire West and Chester,2015,Vehicle miles travelled,Frequency,Miles (million),2537
E06000015,Derby,2015,Vehicle miles travelled,Frequency,Miles (million),1086
E92000001,England LA average,2015,Vehicle miles travelled,Frequency,Miles (million),1862
E06000035,Medway,2015,Vehicle miles travelled,Frequency,Miles (million),916
E06000042,Milton Keynes,2015,Vehicle miles travelled,Frequency,Miles (million),1618
E06000031,Peterborough,2015,Vehicle miles travelled,Frequency,Miles (million),1180
E06000038,Reading,2015,Vehicle miles travelled,Frequency,Miles (million),345
E08000029,Solihull,2015,Vehicle miles travelled,Frequency,Miles (million),1550
E06000025,South Gloucestershire,2015,Vehicle miles travelled,Frequency,Miles (million),2530
E08000007,Stockport,2015,Vehicle miles travelled,Frequency,Miles (million),1239
E06000030,Swindon,2015,Vehicle miles travelled,Frequency,Miles (million),1301
E06000034,Thurrock,2015,Vehicle miles travelled,Frequency,Miles (million),1065
E08000009,Trafford,2015,Vehicle miles travelled,Frequency,Miles (million),995
E06000007,Warrington,2015,Vehicle miles travelled,Frequency,Miles (million),1687
E06000014,York,2015,Vehicle miles travelled,Frequency,Miles (million),852
E06000055,Bedford,2016,Vehicle miles travelled,Frequency,Miles (million),855
E08000002,Bury,2016,Vehicle miles travelled,Frequency,Miles (million),1104
E06000050,Cheshire West and Chester,2016,Vehicle miles travelled,Frequency,Miles (million),2576
E06000015,Derby,2016,Vehicle miles travelled,Frequency,Miles (million),1085
E92000001,England LA average,2016,Vehicle miles travelled,Frequency,Miles (million),1910
E06000035,Medway,2016,Vehicle miles travelled,Frequency,Miles (million),933
E06000042,Milton Keynes,2016,Vehicle miles travelled,Frequency,Miles (million),1671
E06000031,Peterborough,2016,Vehicle miles travelled,Frequency,Miles (million),1222
E06000038,Reading,2016,Vehicle miles travelled,Frequency,Miles (million),351
E08000029,Solihull,2016,Vehicle miles travelled,Frequency,Miles (million),1590
E06000025,South Gloucestershire,2016,Vehicle miles travelled,Frequency,Miles (million),2575
E08000007,Stockport,2016,Vehicle miles travelled,Frequency,Miles (million),1258
E06000030,Swindon,2016,Vehicle miles travelled,Frequency,Miles (million),1302
E06000034,Thurrock,2016,Vehicle miles travelled,Frequency,Miles (million),1098
E08000009,Trafford,2016,Vehicle miles travelled,Frequency,Miles (million),994
E06000007,Warrington,2016,Vehicle miles travelled,Frequency,Miles (million),1787
E06000014,York,2016,Vehicle miles travelled,Frequency,Miles (million),887
E06000055,Bedford,2017,Vehicle miles travelled,Frequency,Miles (million),909
E08000002,Bury,2017,Vehicle miles travelled,Frequency,Miles (million),1093
E06000050,Cheshire West and Chester,2017,Vehicle miles travelled,Frequency,Miles (million),2566
E06000015,Derby,2017,Vehicle miles travelled,Frequency,Miles (million),1112
E92000001,England LA average,2017,Vehicle miles travelled,Frequency,Miles (million),1950
E06000035,Medway,2017,Vehicle miles travelled,Frequency,Miles (million),943
E06000042,Milton Keynes,2017,Vehicle miles travelled,Frequency,Miles (million),1698
E06000031,Peterborough,2017,Vehicle miles travelled,Frequency,Miles (million),1293
E06000038,Reading,2017,Vehicle miles travelled,Frequency,Miles (million),351
E08000029,Solihull,2017,Vehicle miles travelled,Frequency,Miles (million),1601
E06000025,South Gloucestershire,2017,Vehicle miles travelled,Frequency,Miles (million),2605
E08000007,Stockport,2017,Vehicle miles travelled,Frequency,Miles (million),1284
E06000030,Swindon,2017,Vehicle miles travelled,Frequency,Miles (million),1328
E06000034,Thurrock,2017,Vehicle miles travelled,Frequency,Miles (million),1167
E08000009,Trafford,2017,Vehicle miles travelled,Frequency,Miles (million),1013
E06000007,Warrington,2017,Vehicle miles travelled,Frequency,Miles (million),1801
E06000014,York,2017,Vehicle miles travelled,Frequency,Miles (million),931
E06000055,Bedford,2018,Vehicle miles travelled,Frequency,Miles (million),899
E08000002,Bury,2018,Vehicle miles travelled,Frequency,Miles (million),1118
E06000050,Cheshire West and Chester,2018,Vehicle miles travelled,Frequency,Miles (million),2645
E06000015,Derby,2018,Vehicle miles travelled,Frequency,Miles (million),1107
E92000001,England LA average,2018,Vehicle miles travelled,Frequency,Miles (million),1975
E06000035,Medway,2018,Vehicle miles travelled,Frequency,Miles (million),938
E06000042,Milton Keynes,2018,Vehicle miles travelled,Frequency,Miles (million),1695
E06000031,Peterborough,2018,Vehicle miles travelled,Frequency,Miles (million),1297
E06000038,Reading,2018,Vehicle miles travelled,Frequency,Miles (million),351
E08000029,Solihull,2018,Vehicle miles travelled,Frequency,Miles (million),1632
E06000025,South Gloucestershire,2018,Vehicle miles travelled,Frequency,Miles (million),2629
E08000007,Stockport,2018,Vehicle miles travelled,Frequency,Miles (million),1312
E06000030,Swindon,2018,Vehicle miles travelled,Frequency,Miles (million),1335
E06000034,Thurrock,2018,Vehicle miles travelled,Frequency,Miles (million),1167
E08000009,Trafford,2018,Vehicle miles travelled,Frequency,Miles (million),1034
E06000007,Warrington,2018,Vehicle miles travelled,Frequency,Miles (million),1825
E06000014,York,2018,Vehicle miles travelled,Frequency,Miles (million),957
E06000055,Bedford,2019,Vehicle miles travelled,Frequency,Miles (million),917
E08000002,Bury,2019,Vehicle miles travelled,Frequency,Miles (million),1178
E06000050,Cheshire West and Chester,2019,Vehicle miles travelled,Frequency,Miles (million),2714
E06000015,Derby,2019,Vehicle miles travelled,Frequency,Miles (million),1137
E92000001,England LA average,2019,Vehicle miles travelled,Frequency,Miles (million),2030
E06000035,Medway,2019,Vehicle miles travelled,Frequency,Miles (million),951
E06000042,Milton Keynes,2019,Vehicle miles travelled,Frequency,Miles (million),1732
E06000031,Peterborough,2019,Vehicle miles travelled,Frequency,Miles (million),1321
E06000038,Reading,2019,Vehicle miles travelled,Frequency,Miles (million),353
E08000029,Solihull,2019,Vehicle miles travelled,Frequency,Miles (million),1634
E06000025,South Gloucestershire,2019,Vehicle miles travelled,Frequency,Miles (million),2704
E08000007,Stockport,2019,Vehicle miles travelled,Frequency,Miles (million),1413
E06000030,Swindon,2019,Vehicle miles travelled,Frequency,Miles (million),1358
E06000034,Thurrock,2019,Vehicle miles travelled,Frequency,Miles (million),1168
E08000009,Trafford,2019,Vehicle miles travelled,Frequency,Miles (million),1085
E06000007,Warrington,2019,Vehicle miles travelled,Frequency,Miles (million),1873
E06000014,York,2019,Vehicle miles travelled,Frequency,Miles (million),983
E06000055,Bedford,2020,Vehicle miles travelled,Frequency,Miles (million),722
E08000002,Bury,2020,Vehicle miles travelled,Frequency,Miles (million),978
E06000050,Cheshire West and Chester,2020,Vehicle miles travelled,Frequency,Miles (million),2091
E06000015,Derby,2020,Vehicle miles travelled,Frequency,Miles (million),979
E92000001,England LA average,2020,Vehicle miles travelled,Frequency,Miles (million),1603
E06000035,Medway,2020,Vehicle miles travelled,Frequency,Miles (million),788
E06000042,Milton Keynes,2020,Vehicle miles travelled,Frequency,Miles (million),1306
E06000031,Peterborough,2020,Vehicle miles travelled,Frequency,Miles (million),1037
E06000038,Reading,2020,Vehicle miles travelled,Frequency,Miles (million),276
E08000029,Solihull,2020,Vehicle miles travelled,Frequency,Miles (million),1223
E06000025,South Gloucestershire,2020,Vehicle miles travelled,Frequency,Miles (million),2074
E08000007,Stockport,2020,Vehicle miles travelled,Frequency,Miles (million),1179
E06000030,Swindon,2020,Vehicle miles travelled,Frequency,Miles (million),1022
E06000034,Thurrock,2020,Vehicle miles travelled,Frequency,Miles (million),996
E08000009,Trafford,2020,Vehicle miles travelled,Frequency,Miles (million),887
E06000007,Warrington,2020,Vehicle miles travelled,Frequency,Miles (million),1461
E06000014,York,2020,Vehicle miles travelled,Frequency,Miles (million),768
