area_code,area_name,period,indicator,measure,unit,value
E08000009,Trafford,2013/14,School Readiness: percentage of children with free school meal status achieving a good level of development at the end of Reception,Percentage,Persons,47.2
E06000014,York,2013/14,School Readiness: percentage of children with free school meal status achieving a good level of development at the end of Reception,Percentage,Persons,45.4
E06000036,Bracknell Forest,2014/15,School Readiness: percentage of children with free school meal status achieving a good level of development at the end of Reception,Percentage,Persons,53.5
E09000006,Bromley,2014/15,School Readiness: percentage of children with free school meal status achieving a good level of development at the end of Reception,Percentage,Persons,52.8
E06000060,Buckinghamshire,2014/15,School Readiness: percentage of children with free school meal status achieving a good level of development at the end of Reception,Percentage,Persons,46.8
E06000056,Central Bedfordshire,2014/15,School Readiness: percentage of children with free school meal status achieving a good level of development at the end of Reception,Percentage,Persons,40.3
E06000049,Cheshire East,2014/15,School Readiness: percentage of children with free school meal status achieving a good level of development at the end of Reception,Percentage,Persons,48.7
E92000001,England,2014/15,School Readiness: percentage of children with free school meal status achieving a good level of development at the end of Reception,Percentage,Persons,51.2
E10000014,Hampshire,2014/15,School Readiness: percentage of children with free school meal status achieving a good level of development at the end of Reception,Percentage,Persons,49.2
E10000015,Hertfordshire,2014/15,School Readiness: percentage of children with free school meal status achieving a good level of development at the end of Reception,Percentage,Persons,48.8
E08000029,Solihull,2014/15,School Readiness: percentage of children with free school meal status achieving a good level of development at the end of Reception,Percentage,Persons,50.6
E08000007,Stockport,2014/15,School Readiness: percentage of children with free school meal status achieving a good level of development at the end of Reception,Percentage,Persons,47.2
E08000009,Trafford,2014/15,School Readiness: percentage of children with free school meal status achieving a good level of development at the end of Reception,Percentage,Persons,54.7
E06000014,York,2014/15,School Readiness: percentage of children with free school meal status achieving a good level of development at the end of Reception,Percentage,Persons,50.3
E06000036,Bracknell Forest,2015/16,School Readiness: percentage of children with free school meal status achieving a good level of development at the end of Reception,Percentage,Persons,53.2
E09000006,Bromley,2015/16,School Readiness: percentage of children with free school meal status achieving a good level of development at the end of Reception,Percentage,Persons,56.8
E06000060,Buckinghamshire,2015/16,School Readiness: percentage of children with free school meal status achieving a good level of development at the end of Reception,Percentage,Persons,51.6
E06000056,Central Bedfordshire,2015/16,School Readiness: percentage of children with free school meal status achieving a good level of development at the end of Reception,Percentage,Persons,48.9
E06000049,Cheshire East,2015/16,School Readiness: percentage of children with free school meal status achieving a good level of development at the end of Reception,Percentage,Persons,47.7
E92000001,England,2015/16,School Readiness: percentage of children with free school meal status achieving a good level of development at the end of Reception,Percentage,Persons,54.4
E10000014,Hampshire,2015/16,School Readiness: percentage of children with free school meal status achieving a good level of development at the end of Reception,Percentage,Persons,53.3
E10000015,Hertfordshire,2015/16,School Readiness: percentage of children with free school meal status achieving a good level of development at the end of Reception,Percentage,Persons,47.6
E08000029,Solihull,2015/16,School Readiness: percentage of children with free school meal status achieving a good level of development at the end of Reception,Percentage,Persons,53.5
E08000007,Stockport,2015/16,School Readiness: percentage of children with free school meal status achieving a good level of development at the end of Reception,Percentage,Persons,49
E08000009,Trafford,2015/16,School Readiness: percentage of children with free school meal status achieving a good level of development at the end of Reception,Percentage,Persons,47.3
E06000014,York,2015/16,School Readiness: percentage of children with free school meal status achieving a good level of development at the end of Reception,Percentage,Persons,49.7
E06000036,Bracknell Forest,2016/17,School Readiness: percentage of children with free school meal status achieving a good level of development at the end of Reception,Percentage,Persons,57.6
E09000006,Bromley,2016/17,School Readiness: percentage of children with free school meal status achieving a good level of development at the end of Reception,Percentage,Persons,61.1
E06000060,Buckinghamshire,2016/17,School Readiness: percentage of children with free school meal status achieving a good level of development at the end of Reception,Percentage,Persons,56.9
E06000056,Central Bedfordshire,2016/17,School Readiness: percentage of children with free school meal status achieving a good level of development at the end of Reception,Percentage,Persons,51.9
E06000049,Cheshire East,2016/17,School Readiness: percentage of children with free school meal status achieving a good level of development at the end of Reception,Percentage,Persons,52.2
E92000001,England,2016/17,School Readiness: percentage of children with free school meal status achieving a good level of development at the end of Reception,Percentage,Persons,56
E10000014,Hampshire,2016/17,School Readiness: percentage of children with free school meal status achieving a good level of development at the end of Reception,Percentage,Persons,55.7
E10000015,Hertfordshire,2016/17,School Readiness: percentage of children with free school meal status achieving a good level of development at the end of Reception,Percentage,Persons,52.8
E08000029,Solihull,2016/17,School Readiness: percentage of children with free school meal status achieving a good level of development at the end of Reception,Percentage,Persons,55.5
E08000007,Stockport,2016/17,School Readiness: percentage of children with free school meal status achieving a good level of development at the end of Reception,Percentage,Persons,50.2
E08000009,Trafford,2016/17,School Readiness: percentage of children with free school meal status achieving a good level of development at the end of Reception,Percentage,Persons,48.1
E06000014,York,2016/17,School Readiness: percentage of children with free school meal status achieving a good level of development at the end of Reception,Percentage,Persons,45.9
E06000036,Bracknell Forest,2017/18,School Readiness: percentage of children with free school meal status achieving a good level of development at the end of Reception,Percentage,Persons,52.8
E09000006,Bromley,2017/18,School Readiness: percentage of children with free school meal status achieving a good level of development at the end of Reception,Percentage,Persons,61.8
E06000060,Buckinghamshire,2017/18,School Readiness: percentage of children with free school meal status achieving a good level of development at the end of Reception,Percentage,Persons,53
E06000056,Central Bedfordshire,2017/18,School Readiness: percentage of children with free school meal status achieving a good level of development at the end of Reception,Percentage,Persons,44.2
E06000049,Cheshire East,2017/18,School Readiness: percentage of children with free school meal status achieving a good level of development at the end of Reception,Percentage,Persons,52.5
E92000001,England,2017/18,School Readiness: percentage of children with free school meal status achieving a good level of development at the end of Reception,Percentage,Persons,56.6
E10000014,Hampshire,2017/18,School Readiness: percentage of children with free school meal status achieving a good level of development at the end of Reception,Percentage,Persons,56.2
E10000015,Hertfordshire,2017/18,School Readiness: percentage of children with free school meal status achieving a good level of development at the end of Reception,Percentage,Persons,51.8
E08000029,Solihull,2017/18,School Readiness: percentage of children with free school meal status achieving a good level of development at the end of Reception,Percentage,Persons,61.9
E08000007,Stockport,2017/18,School Readiness: percentage of children with free school meal status achieving a good level of development at the end of Reception,Percentage,Persons,45.7
E08000009,Trafford,2017/18,School Readiness: percentage of children with free school meal status achieving a good level of development at the end of Reception,Percentage,Persons,50.3
E06000014,York,2017/18,School Readiness: percentage of children with free school meal status achieving a good level of development at the end of Reception,Percentage,Persons,50.9
E06000036,Bracknell Forest,2018/19,School Readiness: percentage of children with free school meal status achieving a good level of development at the end of Reception,Percentage,Persons,60.3
E09000006,Bromley,2018/19,School Readiness: percentage of children with free school meal status achieving a good level of development at the end of Reception,Percentage,Persons,58.9
E06000060,Buckinghamshire,2018/19,School Readiness: percentage of children with free school meal status achieving a good level of development at the end of Reception,Percentage,Persons,53.2
E06000056,Central Bedfordshire,2018/19,School Readiness: percentage of children with free school meal status achieving a good level of development at the end of Reception,Percentage,Persons,44.4
E06000049,Cheshire East,2018/19,School Readiness: percentage of children with free school meal status achieving a good level of development at the end of Reception,Percentage,Persons,50.5
E92000001,England,2018/19,School Readiness: percentage of children with free school meal status achieving a good level of development at the end of Reception,Percentage,Persons,56.5
E10000014,Hampshire,2018/19,School Readiness: percentage of children with free school meal status achieving a good level of development at the end of Reception,Percentage,Persons,57.6
E10000015,Hertfordshire,2018/19,School Readiness: percentage of children with free school meal status achieving a good level of development at the end of Reception,Percentage,Persons,51.1
E08000029,Solihull,2018/19,School Readiness: percentage of children with free school meal status achieving a good level of development at the end of Reception,Percentage,Persons,56.2
E08000007,Stockport,2018/19,School Readiness: percentage of children with free school meal status achieving a good level of development at the end of Reception,Percentage,Persons,45.8
E08000009,Trafford,2018/19,School Readiness: percentage of children with free school meal status achieving a good level of development at the end of Reception,Percentage,Persons,56
E06000014,York,2018/19,School Readiness: percentage of children with free school meal status achieving a good level of development at the end of Reception,Percentage,Persons,53.3
E06000036,Bracknell Forest,2012/13,School Readiness: percentage of children with free school meal status achieving a good level of development at the end of Reception,Percentage,Persons,34.4
E09000006,Bromley,2012/13,School Readiness: percentage of children with free school meal status achieving a good level of development at the end of Reception,Percentage,Persons,39.8
E06000060,Buckinghamshire,2012/13,School Readiness: percentage of children with free school meal status achieving a good level of development at the end of Reception,Percentage,Persons,31.8
E06000056,Central Bedfordshire,2012/13,School Readiness: percentage of children with free school meal status achieving a good level of development at the end of Reception,Percentage,Persons,28.7
E06000049,Cheshire East,2012/13,School Readiness: percentage of children with free school meal status achieving a good level of development at the end of Reception,Percentage,Persons,35.5
E92000001,England,2012/13,School Readiness: percentage of children with free school meal status achieving a good level of development at the end of Reception,Percentage,Persons,36.2
E10000014,Hampshire,2012/13,School Readiness: percentage of children with free school meal status achieving a good level of development at the end of Reception,Percentage,Persons,37.4
E10000015,Hertfordshire,2012/13,School Readiness: percentage of children with free school meal status achieving a good level of development at the end of Reception,Percentage,Persons,40.6
E08000029,Solihull,2012/13,School Readiness: percentage of children with free school meal status achieving a good level of development at the end of Reception,Percentage,Persons,32.1
E08000007,Stockport,2012/13,School Readiness: percentage of children with free school meal status achieving a good level of development at the end of Reception,Percentage,Persons,33.7
E08000009,Trafford,2012/13,School Readiness: percentage of children with free school meal status achieving a good level of development at the end of Reception,Percentage,Persons,39.5
E06000014,York,2012/13,School Readiness: percentage of children with free school meal status achieving a good level of development at the end of Reception,Percentage,Persons,31.4
E06000036,Bracknell Forest,2013/14,School Readiness: percentage of children with free school meal status achieving a good level of development at the end of Reception,Percentage,Persons,43
E09000006,Bromley,2013/14,School Readiness: percentage of children with free school meal status achieving a good level of development at the end of Reception,Percentage,Persons,51
E06000060,Buckinghamshire,2013/14,School Readiness: percentage of children with free school meal status achieving a good level of development at the end of Reception,Percentage,Persons,40
E06000056,Central Bedfordshire,2013/14,School Readiness: percentage of children with free school meal status achieving a good level of development at the end of Reception,Percentage,Persons,35.9
E06000049,Cheshire East,2013/14,School Readiness: percentage of children with free school meal status achieving a good level of development at the end of Reception,Percentage,Persons,42.4
E92000001,England,2013/14,School Readiness: percentage of children with free school meal status achieving a good level of development at the end of Reception,Percentage,Persons,44.8
E10000014,Hampshire,2013/14,School Readiness: percentage of children with free school meal status achieving a good level of development at the end of Reception,Percentage,Persons,46.7
E10000015,Hertfordshire,2013/14,School Readiness: percentage of children with free school meal status achieving a good level of development at the end of Reception,Percentage,Persons,45.8
E08000029,Solihull,2013/14,School Readiness: percentage of children with free school meal status achieving a good level of development at the end of Reception,Percentage,Persons,40.9
E08000007,Stockport,2013/14,School Readiness: percentage of children with free school meal status achieving a good level of development at the end of Reception,Percentage,Persons,39.6
E08000009,Trafford,2013/14,School Readiness: percentage of children with free school meal status achieving a good level of development at the end of Reception,Percentage,Persons,47.2
E06000014,York,2013/14,School Readiness: percentage of children with free school meal status achieving a good level of development at the end of Reception,Percentage,Persons,45.4
E06000036,Bracknell Forest,2014/15,School Readiness: percentage of children with free school meal status achieving a good level of development at the end of Reception,Percentage,Persons,53.5
E09000006,Bromley,2014/15,School Readiness: percentage of children with free school meal status achieving a good level of development at the end of Reception,Percentage,Persons,52.8
E06000060,Buckinghamshire,2014/15,School Readiness: percentage of children with free school meal status achieving a good level of development at the end of Reception,Percentage,Persons,46.8
E06000056,Central Bedfordshire,2014/15,School Readiness: percentage of children with free school meal status achieving a good level of development at the end of Reception,Percentage,Persons,40.3
E06000049,Cheshire East,2014/15,School Readiness: percentage of children with free school meal status achieving a good level of development at the end of Reception,Percentage,Persons,48.7
E92000001,England,2014/15,School Readiness: percentage of children with free school meal status achieving a good level of development at the end of Reception,Percentage,Persons,51.2
E10000014,Hampshire,2014/15,School Readiness: percentage of children with free school meal status achieving a good level of development at the end of Reception,Percentage,Persons,49.2
E10000015,Hertfordshire,2014/15,School Readiness: percentage of children with free school meal status achieving a good level of development at the end of Reception,Percentage,Persons,48.8
E08000029,Solihull,2014/15,School Readiness: percentage of children with free school meal status achieving a good level of development at the end of Reception,Percentage,Persons,50.6
E08000007,Stockport,2014/15,School Readiness: percentage of children with free school meal status achieving a good level of development at the end of Reception,Percentage,Persons,47.2
E08000009,Trafford,2014/15,School Readiness: percentage of children with free school meal status achieving a good level of development at the end of Reception,Percentage,Persons,54.7
E06000014,York,2014/15,School Readiness: percentage of children with free school meal status achieving a good level of development at the end of Reception,Percentage,Persons,50.3
E06000036,Bracknell Forest,2015/16,School Readiness: percentage of children with free school meal status achieving a good level of development at the end of Reception,Percentage,Persons,53.2
E09000006,Bromley,2015/16,School Readiness: percentage of children with free school meal status achieving a good level of development at the end of Reception,Percentage,Persons,56.8
E06000060,Buckinghamshire,2015/16,School Readiness: percentage of children with free school meal status achieving a good level of development at the end of Reception,Percentage,Persons,51.6
E06000056,Central Bedfordshire,2015/16,School Readiness: percentage of children with free school meal status achieving a good level of development at the end of Reception,Percentage,Persons,48.9
E06000049,Cheshire East,2015/16,School Readiness: percentage of children with free school meal status achieving a good level of development at the end of Reception,Percentage,Persons,47.7
E92000001,England,2015/16,School Readiness: percentage of children with free school meal status achieving a good level of development at the end of Reception,Percentage,Persons,54.4
E10000014,Hampshire,2015/16,School Readiness: percentage of children with free school meal status achieving a good level of development at the end of Reception,Percentage,Persons,53.3
E10000015,Hertfordshire,2015/16,School Readiness: percentage of children with free school meal status achieving a good level of development at the end of Reception,Percentage,Persons,47.6
E08000029,Solihull,2015/16,School Readiness: percentage of children with free school meal status achieving a good level of development at the end of Reception,Percentage,Persons,53.5
E08000007,Stockport,2015/16,School Readiness: percentage of children with free school meal status achieving a good level of development at the end of Reception,Percentage,Persons,49
E08000009,Trafford,2015/16,School Readiness: percentage of children with free school meal status achieving a good level of development at the end of Reception,Percentage,Persons,47.3
E06000014,York,2015/16,School Readiness: percentage of children with free school meal status achieving a good level of development at the end of Reception,Percentage,Persons,49.7
E06000036,Bracknell Forest,2016/17,School Readiness: percentage of children with free school meal status achieving a good level of development at the end of Reception,Percentage,Persons,57.6
E09000006,Bromley,2016/17,School Readiness: percentage of children with free school meal status achieving a good level of development at the end of Reception,Percentage,Persons,61.1
E06000060,Buckinghamshire,2016/17,School Readiness: percentage of children with free school meal status achieving a good level of development at the end of Reception,Percentage,Persons,56.9
E06000056,Central Bedfordshire,2016/17,School Readiness: percentage of children with free school meal status achieving a good level of development at the end of Reception,Percentage,Persons,51.9
E06000049,Cheshire East,2016/17,School Readiness: percentage of children with free school meal status achieving a good level of development at the end of Reception,Percentage,Persons,52.2
E92000001,England,2016/17,School Readiness: percentage of children with free school meal status achieving a good level of development at the end of Reception,Percentage,Persons,56
E10000014,Hampshire,2016/17,School Readiness: percentage of children with free school meal status achieving a good level of development at the end of Reception,Percentage,Persons,55.7
E10000015,Hertfordshire,2016/17,School Readiness: percentage of children with free school meal status achieving a good level of development at the end of Reception,Percentage,Persons,52.8
E08000029,Solihull,2016/17,School Readiness: percentage of children with free school meal status achieving a good level of development at the end of Reception,Percentage,Persons,55.5
E08000007,Stockport,2016/17,School Readiness: percentage of children with free school meal status achieving a good level of development at the end of Reception,Percentage,Persons,50.2
E08000009,Trafford,2016/17,School Readiness: percentage of children with free school meal status achieving a good level of development at the end of Reception,Percentage,Persons,48.1
E06000014,York,2016/17,School Readiness: percentage of children with free school meal status achieving a good level of development at the end of Reception,Percentage,Persons,45.9
E06000036,Bracknell Forest,2017/18,School Readiness: percentage of children with free school meal status achieving a good level of development at the end of Reception,Percentage,Persons,52.8
E09000006,Bromley,2017/18,School Readiness: percentage of children with free school meal status achieving a good level of development at the end of Reception,Percentage,Persons,61.8
E06000060,Buckinghamshire,2017/18,School Readiness: percentage of children with free school meal status achieving a good level of development at the end of Reception,Percentage,Persons,53
E06000056,Central Bedfordshire,2017/18,School Readiness: percentage of children with free school meal status achieving a good level of development at the end of Reception,Percentage,Persons,44.2
E06000049,Cheshire East,2017/18,School Readiness: percentage of children with free school meal status achieving a good level of development at the end of Reception,Percentage,Persons,52.5
E92000001,England,2017/18,School Readiness: percentage of children with free school meal status achieving a good level of development at the end of Reception,Percentage,Persons,56.6
