area_code,area_name,period,indicator,measure,unit,value
E92000001,England,2015/16,Children in relative low income families (under 16s),Percentage,Persons,16.1
E10000015,Hertfordshire,2016/17,Children in relative low income families (under 16s),Percentage,Persons,9.6
E09000006,Bromley,2016/17,Children in relative low income families (under 16s),Percentage,Persons,9.3
E08000029,Solihull,2016/17,Children in relative low income families (under 16s),Percentage,Persons,12
E08000007,Stockport,2016/17,Children in relative low income families (under 16s),Percentage,Persons,13.5
E06000036,Bracknell Forest,2016/17,Children in relative low income families (under 16s),Percentage,Persons,8.8
E06000056,Central Bedfordshire,2016/17,Children in relative low income families (under 16s),Percentage,Persons,10.5
E06000014,York,2016/17,Children in relative low income families (under 16s),Percentage,Persons,10.5
E06000049,Cheshire East,2016/17,Children in relative low income families (under 16s),Percentage,Persons,11.2
E10000014,Hampshire,2016/17,Children in relative low income families (under 16s),Percentage,Persons,10.6
E06000060,Buckinghamshire,2016/17,Children in relative low income families (under 16s),Percentage,Persons,11.3
E08000009,Trafford,2016/17,Children in relative low income families (under 16s),Percentage,Persons,12.2
E92000001,England,2016/17,Children in relative low income families (under 16s),Percentage,Persons,16.9
E10000015,Hertfordshire,2017/18,Children in relative low income families (under 16s),Percentage,Persons,10.4
E09000006,Bromley,2017/18,Children in relative low income families (under 16s),Percentage,Persons,11
E08000029,Solihull,2017/18,Children in relative low income families (under 16s),Percentage,Persons,12.1
E08000007,Stockport,2017/18,Children in relative low income families (under 16s),Percentage,Persons,14.5
E06000036,Bracknell Forest,2017/18,Children in relative low income families (under 16s),Percentage,Persons,8.9
E06000056,Central Bedfordshire,2017/18,Children in relative low income families (under 16s),Percentage,Persons,10.7
E06000014,York,2017/18,Children in relative low income families (under 16s),Percentage,Persons,10.6
E06000049,Cheshire East,2017/18,Children in relative low income families (under 16s),Percentage,Persons,12.3
E10000014,Hampshire,2017/18,Children in relative low income families (under 16s),Percentage,Persons,10.8
E06000060,Buckinghamshire,2017/18,Children in relative low income families (under 16s),Percentage,Persons,11.6
E08000009,Trafford,2017/18,Children in relative low income families (under 16s),Percentage,Persons,12.5
E92000001,England,2017/18,Children in relative low income families (under 16s),Percentage,Persons,18
E10000015,Hertfordshire,2018/19,Children in relative low income families (under 16s),Percentage,Persons,10.4
E09000006,Bromley,2018/19,Children in relative low income families (under 16s),Percentage,Persons,11.1
E08000029,Solihull,2018/19,Children in relative low income families (under 16s),Percentage,Persons,12.1
E08000007,Stockport,2018/19,Children in relative low income families (under 16s),Percentage,Persons,14.8
E06000036,Bracknell Forest,2018/19,Children in relative low income families (under 16s),Percentage,Persons,9
E06000056,Central Bedfordshire,2018/19,Children in relative low income families (under 16s),Percentage,Persons,10.4
E06000014,York,2018/19,Children in relative low income families (under 16s),Percentage,Persons,11.1
E06000049,Cheshire East,2018/19,Children in relative low income families (under 16s),Percentage,Persons,12.3
E10000014,Hampshire,2018/19,Children in relative low income families (under 16s),Percentage,Persons,11.1
E06000060,Buckinghamshire,2018/19,Children in relative low income families (under 16s),Percentage,Persons,11.8
E08000009,Trafford,2018/19,Children in relative low income families (under 16s),Percentage,Persons,12.4
E92000001,England,2018/19,Children in relative low income families (under 16s),Percentage,Persons,18.1
E10000015,Hertfordshire,2019/20,Children in relative low income families (under 16s),Percentage,Persons,10.5
E09000006,Bromley,2019/20,Children in relative low income families (under 16s),Percentage,Persons,11.5
E08000029,Solihull,2019/20,Children in relative low income families (under 16s),Percentage,Persons,13.7
E08000007,Stockport,2019/20,Children in relative low income families (under 16s),Percentage,Persons,14.8
E06000036,Bracknell Forest,2019/20,Children in relative low income families (under 16s),Percentage,Persons,9.6
E06000056,Central Bedfordshire,2019/20,Children in relative low income families (under 16s),Percentage,Persons,11.4
E06000014,York,2019/20,Children in relative low income families (under 16s),Percentage,Persons,12.7
E06000049,Cheshire East,2019/20,Children in relative low income families (under 16s),Percentage,Persons,12.6
E10000014,Hampshire,2019/20,Children in relative low income families (under 16s),Percentage,Persons,11.7
E06000060,Buckinghamshire,2019/20,Children in relative low income families (under 16s),Percentage,Persons,12
E08000009,Trafford,2019/20,Children in relative low income families (under 16s),Percentage,Persons,12
E92000001,England,2019/20,Children in relative low income families (under 16s),Percentage,Persons,19.3
E05000819,Altrincham,2020/21,Children in relative low income families (under 16s),Percentage,Persons,6.3
E05000820,Ashton upon Mersey,2020/21,Children in relative low income families (under 16s),Percentage,Persons,4.7
E05000821,Bowdon,2020/21,Children in relative low income families (under 16s),Percentage,Persons,6.4
E05000822,Broadheath,2020/21,Children in relative low income families (under 16s),Percentage,Persons,7.3
E05000823,Brooklands,2020/21,Children in relative low income families (under 16s),Percentage,Persons,3.6
E05000824,Bucklow-St Martins,2020/21,Children in relative low income families (under 16s),Percentage,Persons,22.5
E05000825,Clifford,2020/21,Children in relative low income families (under 16s),Percentage,Persons,30.4
E05000826,Davyhulme East,2020/21,Children in relative low income families (under 16s),Percentage,Persons,7.5
E05000827,Davyhulme West,2020/21,Children in relative low income families (under 16s),Percentage,Persons,9.7
E05000828,Flixton,2020/21,Children in relative low income families (under 16s),Percentage,Persons,6.8
E05000829,Gorse Hill,2020/21,Children in relative low income families (under 16s),Percentage,Persons,19.4
E05000830,Hale Barns,2020/21,Children in relative low income families (under 16s),Percentage,Persons,5.9
E05000831,Hale Central,2020/21,Children in relative low income families (under 16s),Percentage,Persons,3.5
E05000832,Longford,2020/21,Children in relative low income families (under 16s),Percentage,Persons,23.1
E05000833,Priory,2020/21,Children in relative low income families (under 16s),Percentage,Persons,5.5
E05000835,Sale Moor,2020/21,Children in relative low income families (under 16s),Percentage,Persons,8.6
E05000834,St Mary's,2020/21,Children in relative low income families (under 16s),Percentage,Persons,13.5
E05000836,Stretford,2020/21,Children in relative low income families (under 16s),Percentage,Persons,19.8
E05000837,Timperley,2020/21,Children in relative low income families (under 16s),Percentage,Persons,4.5
E05000838,Urmston,2020/21,Children in relative low income families (under 16s),Percentage,Persons,6.8
E05000839,Village,2020/21,Children in relative low income families (under 16s),Percentage,Persons,11.7
E10000015,Hertfordshire,2020/21,Children in relative low income families (under 16s),Percentage,Persons,9.8
E09000006,Bromley,2020/21,Children in relative low income families (under 16s),Percentage,Persons,10.8
E08000029,Solihull,2020/21,Children in relative low income families (under 16s),Percentage,Persons,13.2
E08000007,Stockport,2020/21,Children in relative low income families (under 16s),Percentage,Persons,14.2
E06000036,Bracknell Forest,2020/21,Children in relative low income families (under 16s),Percentage,Persons,10.7
E06000056,Central Bedfordshire,2020/21,Children in relative low income families (under 16s),Percentage,Persons,10.8
E06000014,York,2020/21,Children in relative low income families (under 16s),Percentage,Persons,12.9
E06000049,Cheshire East,2020/21,Children in relative low income families (under 16s),Percentage,Persons,11.9
E10000014,Hampshire,2020/21,Children in relative low income families (under 16s),Percentage,Persons,12.6
E06000060,Buckinghamshire,2020/21,Children in relative low income families (under 16s),Percentage,Persons,13
E08000009,Trafford,2020/21,Children in relative low income families (under 16s),Percentage,Persons,11.4
E92000001,England,2020/21,Children in relative low income families (under 16s),Percentage,Persons,18.5
E10000015,Hertfordshire,2014/15,Children in absolute low income families (under 16s),Percentage,Persons,9.3
E09000006,Bromley,2014/15,Children in absolute low income families (under 16s),Percentage,Persons,9.7
E08000029,Solihull,2014/15,Children in absolute low income families (under 16s),Percentage,Persons,10.4
E08000007,Stockport,2014/15,Children in absolute low income families (under 16s),Percentage,Persons,12.3
E06000036,Bracknell Forest,2014/15,Children in absolute low income families (under 16s),Percentage,Persons,7.3
E06000056,Central Bedfordshire,2014/15,Children in absolute low income families (under 16s),Percentage,Persons,10.3
E06000014,York,2014/15,Children in absolute low income families (under 16s),Percentage,Persons,11
E06000049,Cheshire East,2014/15,Children in absolute low income families (under 16s),Percentage,Persons,10.2
E10000014,Hampshire,2014/15,Children in absolute low income families (under 16s),Percentage,Persons,9.1
E06000060,Buckinghamshire,2014/15,Children in absolute low income families (under 16s),Percentage,Persons,9.7
E08000009,Trafford,2014/15,Children in absolute low income families (under 16s),Percentage,Persons,11.2
E92000001,England,2014/15,Children in absolute low income families (under 16s),Percentage,Persons,15.4
E10000015,Hertfordshire,2015/16,Children in absolute low income families (under 16s),Percentage,Persons,8.8
E09000006,Bromley,2015/16,Children in absolute low income families (under 16s),Percentage,Persons,8.7
E08000029,Solihull,2015/16,Children in absolute low income families (under 16s),Percentage,Persons,10.6
E08000007,Stockport,2015/16,Children in absolute low income families (under 16s),Percentage,Persons,11.4
E06000036,Bracknell Forest,2015/16,Children in absolute low income families (under 16s),Percentage,Persons,7.3
E06000056,Central Bedfordshire,2015/16,Children in absolute low income families (under 16s),Percentage,Persons,9.8
E06000014,York,2015/16,Children in absolute low income families (under 16s),Percentage,Persons,10.1
E06000049,Cheshire East,2015/16,Children in absolute low income families (under 16s),Percentage,Persons,9.8
E10000014,Hampshire,2015/16,Children in absolute low income families (under 16s),Percentage,Persons,9.2
E06000060,Buckinghamshire,2015/16,Children in absolute low income families (under 16s),Percentage,Persons,9.8
E08000009,Trafford,2015/16,Children in absolute low income families (under 16s),Percentage,Persons,10.6
E92000001,England,2015/16,Children in absolute low income families (under 16s),Percentage,Persons,15.1
E10000015,Hertfordshire,2016/17,Children in absolute low income families (under 16s),Percentage,Persons,8.2
E09000006,Bromley,2016/17,Children in absolute low income families (under 16s),Percentage,Persons,8.2
E08000029,Solihull,2016/17,Children in absolute low income families (under 16s),Percentage,Persons,10.2
E08000007,Stockport,2016/17,Children in absolute low income families (under 16s),Percentage,Persons,11.7
E06000036,Bracknell Forest,2016/17,Children in absolute low income families (under 16s),Percentage,Persons,7.7
E06000056,Central Bedfordshire,2016/17,Children in absolute low income families (under 16s),Percentage,Persons,8.6
E06000014,York,2016/17,Children in absolute low income families (under 16s),Percentage,Persons,9.4
E06000049,Cheshire East,2016/17,Children in absolute low income families (under 16s),Percentage,Persons,9.7
E10000014,Hampshire,2016/17,Children in absolute low income families (under 16s),Percentage,Persons,9.4
E06000060,Buckinghamshire,2016/17,Children in absolute low income families (under 16s),Percentage,Persons,10.2
E08000009,Trafford,2016/17,Children in absolute low income families (under 16s),Percentage,Persons,10.5
E92000001,England,2016/17,Children in absolute low income families (under 16s),Percentage,Persons,14.7
E10000015,Hertfordshire,2017/18,Children in absolute low income families (under 16s),Percentage,Persons,7.9
E09000006,Bromley,2017/18,Children in absolute low income families (under 16s),Percentage,Persons,8.9
E08000029,Solihull,2017/18,Children in absolute low income families (under 16s),Percentage,Persons,9.8
E08000007,Stockport,2017/18,Children in absolute low income families (under 16s),Percentage,Persons,12.3
E06000036,Bracknell Forest,2017/18,Children in absolute low income families (under 16s),Percentage,Persons,7.8
E06000056,Central Bedfordshire,2017/18,Children in absolute low income families (under 16s),Percentage,Persons,8.2
E06000014,York,2017/18,Children in absolute low income families (under 16s),Percentage,Persons,9.2
E06000049,Cheshire East,2017/18,Children in absolute low income families (under 16s),Percentage,Persons,10.3
E10000014,Hampshire,2017/18,Children in absolute low income families (under 16s),Percentage,Persons,9.6
E06000060,Buckinghamshire,2017/18,Children in absolute low income families (under 16s),Percentage,Persons,10.5
E08000009,Trafford,2017/18,Children in absolute low income families (under 16s),Percentage,Persons,10.7
E92000001,England,2017/18,Children in absolute low income families (under 16s),Percentage,Persons,14.9
E10000015,Hertfordshire,2018/19,Children in absolute low income families (under 16s),Percentage,Persons,8.1
E09000006,Bromley,2018/19,Children in absolute low income families (under 16s),Percentage,Persons,8.9
E08000029,Solihull,2018/19,Children in absolute low income families (under 16s),Percentage,Persons,9.7
E08000007,Stockport,2018/19,Children in absolute low income families (under 16s),Percentage,Persons,12.7
E06000036,Bracknell Forest,2018/19,Children in absolute low income families (under 16s),Percentage,Persons,7.9
E06000056,Central Bedfordshire,2018/19,Children in absolute low income families (under 16s),Percentage,Persons,8.1
E06000014,York,2018/19,Children in absolute low income families (under 16s),Percentage,Persons,9.7
E06000049,Cheshire East,2018/19,Children in absolute low income families (under 16s),Percentage,Persons,10.3
E10000014,Hampshire,2018/19,Children in absolute low income families (under 16s),Percentage,Persons,9.6
E06000060,Buckinghamshire,2018/19,Children in absolute low income families (under 16s),Percentage,Persons,10.5
E08000009,Trafford,2018/19,Children in absolute low income families (under 16s),Percentage,Persons,10.6
E92000001,England,2018/19,Children in absolute low income families (under 16s),Percentage,Persons,15.1
E10000015,Hertfordshire,2019/20,Children in absolute low income families (under 16s),Percentage,Persons,8.1
E09000006,Bromley,2019/20,Children in absolute low income families (under 16s),Percentage,Persons,9.2
E08000029,Solihull,2019/20,Children in absolute low income families (under 16s),Percentage,Persons,11
E08000007,Stockport,2019/20,Children in absolute low income families (under 16s),Percentage,Persons,12
E06000036,Bracknell Forest,2019/20,Children in absolute low income families (under 16s),Percentage,Persons,7.8
E06000056,Central Bedfordshire,2019/20,Children in absolute low income families (under 16s),Percentage,Persons,8.9
E06000014,York,2019/20,Children in absolute low income families (under 16s),Percentage,Persons,10.2
E06000049,Cheshire East,2019/20,Children in absolute low income families (under 16s),Percentage,Persons,10.1
E10000014,Hampshire,2019/20,Children in absolute low income families (under 16s),Percentage,Persons,9.6
E06000060,Buckinghamshire,2019/20,Children in absolute low income families (under 16s),Percentage,Persons,10.1
E08000009,Trafford,2019/20,Children in absolute low income families (under 16s),Percentage,Persons,9.7
E92000001,England,2019/20,Children in absolute low income families (under 16s),Percentage,Persons,15.8
E10000015,Hertfordshire,2020/21,Children in absolute low income families (under 16s),Percentage,Persons,8
E09000006,Bromley,2020/21,Children in absolute low income families (under 16s),Percentage,Persons,8.9
E08000029,Solihull,2020/21,Children in absolute low income families (under 16s),Percentage,Persons,10.7
E08000007,Stockport,2020/21,Children in absolute low income families (under 16s),Percentage,Persons,11.1
E06000036,Bracknell Forest,2020/21,Children in absolute low income families (under 16s),Percentage,Persons,8.7
E06000056,Central Bedfordshire,2020/21,Children in absolute low income families (under 16s),Percentage,Persons,8.9
E06000014,York,2020/21,Children in absolute low income families (under 16s),Percentage,Persons,10.6
E06000049,Cheshire East,2020/21,Children in absolute low income families (under 16s),Percentage,Persons,9.3
E10000014,Hampshire,2020/21,Children in absolute low income families (under 16s),Percentage,Persons,10.1
E06000060,Buckinghamshire,2020/21,Children in absolute low income families (under 16s),Percentage,Persons,11
E08000009,Trafford,2020/21,Children in absolute low income families (under 16s),Percentage,Persons,9.2
E92000001,England,2020/21,Children in absolute low income families (under 16s),Percentage,Persons,15.1
